Illinois	15	38.1454	-87.9291
Illinois	16	37.9788	-88.0225
Illinois	17	37.89	-88.0458
Illinois	18	37.7881	-88.0321
Illinois	19	37.6349	-88.1529
Illinois	20	37.5097	-88.0609
Illinois	21	37.4149	-88.4152
Illinois	22	37.2828	-88.5086
Illinois	23	37.1428	-88.4221
Illinois	24	37.0585	-88.499
Illinois	25	37.1428	-88.7256
Illinois	26	37.2128	-88.9453
Illinois	27	37.1559	-89.0689
Illinois	28	37.0376	-89.165
Illinois	29	36.9894	-89.2873
Illinois	30	37.1505	-89.4356
Illinois	31	37.2762	-89.5345
Illinois	32	37.3996	-89.4315
Illinois	33	37.6936	-89.5358
Illinois	34	37.9767	-89.967
Illinois	35	38.2587	-90.379
Illinois	36	38.6169	-90.2376
Illinois	37	38.7573	-90.1744
Illinois	38	38.8247	-90.1167
Illinois	39	38.8846	-90.1799
Illinois	40	38.968	-90.4504
Illinois	41	38.8654	-90.5905
Illinois	42	39.0405	-90.7086
Illinois	43	39.2301	-90.7306
Illinois	44	39.3173	-90.835
Illinois	45	39.3853	-90.9338
Illinois	46	39.5559	-91.1398
Illinois	47	39.7262	-91.3554
Illinois	48	39.857	-91.4406
Illinois	49	39.994	-91.4941
Illinois	50	40.1694	-91.512
Illinois	51	40.3497	-91.4667
Illinois	52	40.4166	-91.3939
Illinois	53	40.5566	-91.4021
Illinois	54	40.6265	-91.2524
Illinois	55	40.6963	-91.1151
Illinois	56	40.8232	-91.089
Illinois	57	40.9312	-90.9792
Illinois	58	41.1642	-91.0162
Illinois	59	41.2355	-91.1055
Illinois	60	41.417	-91.0368
Illinois	61	41.4458	-90.8487
Illinois	62	41.4417	-90.7251
Illinois	63	41.5816	-90.3516
Illinois	64	41.7713	-90.2637
Illinois	65	41.9023	-90.1538
Illinois	66	42.0819	-90.1758
Illinois	67	42.2021	-90.3598
Illinois	68	42.2936	-90.4395
Illinois	69	42.4032	-90.5356
Illinois	70	42.4843	-90.6564
Indiana	1	41.7611	-87.5253
Indiana	2	41.7611	-84.809
Indiana	3	39.0981	-84.8199
Indiana	4	39.0533	-84.8927
Indiana	5	38.8996	-84.8625
Indiana	6	38.8312	-84.8268
Indiana	7	38.7841	-84.8145
Indiana	8	38.7905	-84.8941
Indiana	9	38.7809	-84.9861
Indiana	10	38.6877	-85.1797
Indiana	11	38.7198	-85.442
Indiana	12	38.5653	-85.4091
Indiana	13	38.4461	-85.5986
Indiana	14	38.2695	-85.751
Indiana	15	38.2824	-85.8266
Indiana	16	38.2414	-85.8376
Indiana	17	38.0967	-85.9035
Indiana	18	38.0232	-85.92
Indiana	19	37.9594	-86.0477
Indiana	20	38.0102	-86.0944
Indiana	21	38.0578	-86.2729
Indiana	22	38.0935	-86.2811
Indiana	23	38.1346	-86.2729
Indiana	24	38.1842	-86.3704
Indiana	25	38.0416	-86.5187
Indiana	26	37.9193	-86.5874
Indiana	27	37.8402	-86.6409
Indiana	28	37.9085	-86.6478
Indiana	29	37.9085	-86.6876
Indiana	30	37.9821	-86.8236
Indiana	31	37.9464	-86.9019
Indiana	32	37.9009	-87.0392
Indiana	33	37.7924	-87.1394
Indiana	34	37.9464	-87.4429
Indiana	35	37.9756	-87.5885
Indiana	36	37.9225	-87.6283
Indiana	37	37.8694	-87.6915
Indiana	38	37.9236	-87.8879
Indiana	39	37.7718	-87.962
Indiana	40	37.787	-88.0321
Indiana	41	37.8092	-88.0376
Indiana	42	37.8011	-88.0643
Indiana	43	37.8206	-88.0925
Indiana	44	37.8223	-88.0451
Indiana	45	37.8483	-88.0575
Indiana	46	37.9041	-88.098
Indiana	47	37.9307	-88.0705
Indiana	48	37.9561	-88.0369
Indiana	49	37.9669	-88.0122
Indiana	50	38.0102	-88.0259
Indiana	51	38.0384	-88.0417
Indiana	52	38.053	-88.0005
Indiana	53	38.0762	-87.9607
Indiana	54	38.1	-88.0163
Indiana	55	38.1313	-87.971
Indiana	56	38.1497	-87.9284
Indiana	57	38.1734	-87.9387
Indiana	58	38.1939	-87.973
Indiana	59	38.2349	-87.9813
Indiana	60	38.2608	-87.9421
Indiana	61	38.2759	-87.8604
Indiana	62	38.3029	-87.8302
Indiana	63	38.3233	-87.835
Indiana	64	38.3567	-87.8137
Indiana	65	38.3767	-87.7739
Indiana	66	38.4116	-87.7444
Indiana	67	38.5149	-87.6448
Indiana	68	38.546	-87.6723
Indiana	69	38.5949	-87.6105
Indiana	70	38.5986	-87.6242
Indiana	71	38.6828	-87.5343
Indiana	72	38.7284	-87.5075
Indiana	73	38.7696	-87.4972
Indiana	74	38.8247	-87.5322
Indiana	75	38.9039	-87.5171
Indiana	76	38.9413	-87.5253
Indiana	77	38.9712	-87.5281
Indiana	78	38.9872	-87.5761
Indiana	79	39.0906	-87.6228
Indiana	80	39.1066	-87.6517
Indiana	81	39.1365	-87.6599
Indiana	82	39.1695	-87.6366
Indiana	83	39.2493	-87.5899
Indiana	84	39.3492	-87.5336
Indiana	85	41.76	-87.5253
Kansas	1	40.0034	-102.0506
Kansas	2	40.0034	-102.0506
Kansas	3	36.9927	-102.0438
Kansas	4	36.9982	-94.6211
Kansas	5	38.8803	-94.6046
Kansas	6	39.0789	-94.6143
Kansas	7	39.1971	-94.6184
Kansas	8	39.1673	-94.7255
Kansas	9	39.2759	-94.8793
Kansas	10	39.5612	-95.099
Kansas	11	39.7283	-94.8807
Kansas	12	39.8286	-94.893
Kansas	13	39.8823	-94.9342
Kansas	14	39.8971	-95.0098
Kansas	15	39.876	-95.0922
Kansas	16	39.9445	-95.2213
Kansas	17	40.0087	-95.3036
Kansas	18	40.0024	-102.0506
Kentucky	1	36.4986	-89.5372
Kentucky	2	36.5074	-89.301
Kentucky	3	36.5008	-88.6871
Kentucky	4	36.4931	-88.0568
Kentucky	5	36.6695	-88.0692
Kentucky	6	36.6343	-87.8535
Kentucky	7	36.6265	-86.5654
Kentucky	8	36.5979	-83.6375
Kentucky	9	36.686	-83.3423
Kentucky	10	36.7466	-83.1377
Kentucky	11	36.9762	-82.8589
Kentucky	12	37.2894	-82.3192
Kentucky	13	37.4934	-82.0308
Kentucky	14	37.6653	-82.2121
Kentucky	15	37.8618	-82.4016
Kentucky	16	37.9908	-82.5073
Kentucky	17	38.1778	-82.6392
Kentucky	18	38.3761	-82.5952
Kentucky	19	38.503	-82.7477
Kentucky	20	38.5825	-82.8369
Kentucky	21	38.7316	-82.9015
Kentucky	22	38.7027	-83.0196
Kentucky	23	38.619	-83.1418
Kentucky	24	38.5986	-83.2819
Kentucky	25	38.6941	-83.5291
Kentucky	26	38.6351	-83.6595
Kentucky	27	38.7487	-83.893
Kentucky	28	38.7701	-84.044
Kentucky	29	38.8119	-84.2184
Kentucky	30	38.9872	-84.3228
Kentucky	31	39.1013	-84.4917
Kentucky	32	39.1183	-84.6277
Kentucky	33	39.1439	-84.7554
Kentucky	34	39.0523	-84.8914
Kentucky	35	38.9263	-84.8735
Kentucky	36	38.7894	-84.8131
Kentucky	37	38.7691	-84.9957
Kentucky	38	38.6866	-85.1921
Kentucky	39	38.7209	-85.4407
Kentucky	40	38.5653	-85.4077
Kentucky	41	38.4461	-85.5972
Kentucky	42	38.2748	-85.7455
Kentucky	43	38.2716	-85.8087
Kentucky	44	38.2069	-85.865
Kentucky	45	38.0286	-85.9323
Kentucky	46	37.955	-86.0422
Kentucky	47	38.0135	-86.1108
Kentucky	48	38.0643	-86.2756
Kentucky	49	38.1389	-86.277
Kentucky	50	38.1864	-86.369
Kentucky	51	38.0308	-86.5283
Kentucky	52	37.9204	-86.5874
Kentucky	53	37.8423	-86.6423
Kentucky	54	37.9041	-86.6547
Kentucky	55	37.9864	-86.825
Kentucky	56	37.9095	-87.0406
Kentucky	57	37.7935	-87.1381
Kentucky	58	37.942	-87.4168
Kentucky	59	37.9745	-87.5858
Kentucky	60	37.8749	-87.6929
Kentucky	61	37.9215	-87.8906
Kentucky	62	37.7761	-87.9552
Kentucky	63	37.7903	-88.0307
Kentucky	64	37.6479	-88.1584
Kentucky	65	37.5097	-88.0664
Kentucky	66	37.4193	-88.418
Kentucky	67	37.2784	-88.5086
Kentucky	68	37.1428	-88.4248
Kentucky	69	37.0738	-88.5059
Kentucky	70	37.1461	-88.7421
Kentucky	71	37.2249	-88.9522
Kentucky	72	37.1406	-89.0964
Kentucky	73	37.0278	-89.1815
Kentucky	74	36.9488	-89.1032
Kentucky	75	36.8214	-89.1733
Kentucky	76	36.7411	-89.1925
Kentucky	77	36.6265	-89.2007
Kentucky	78	36.5449	-89.2529
Kentucky	79	36.6232	-89.3518
Kentucky	80	36.4986	-89.5345
Louisiana	1	33.0225	-94.043
Louisiana	2	33.0179	-93.0048
Louisiana	3	33.0087	-91.1646
Louisiana	4	32.9269	-91.2209
Louisiana	5	32.8773	-91.122
Louisiana	6	32.8358	-91.1481
Louisiana	7	32.7642	-91.1412
Louisiana	8	32.6382	-91.1536
Louisiana	9	32.5804	-91.1069
Louisiana	10	32.6093	-91.008
Louisiana	11	32.4588	-91.0904
Louisiana	12	32.4379	-91.0355
Louisiana	13	32.3742	-91.0286
Louisiana	14	32.315	-90.9064
Louisiana	15	32.2616	-90.9723
Louisiana	16	32.1942	-91.0464
Louisiana	17	32.1198	-91.0739
Louisiana	18	32.0593	-91.0464
Louisiana	19	31.9918	-91.1014
Louisiana	20	31.9498	-91.1865
Louisiana	21	31.8262	-91.3101
Louisiana	22	31.7947	-91.3527
Louisiana	23	31.623	-91.3925
Louisiana	24	31.6218	-91.5134
Louisiana	25	31.5668	-91.431
Louisiana	26	31.513	-91.5161
Louisiana	27	31.3701	-91.5244
Louisiana	28	31.2598	-91.5477
Louisiana	29	31.2692	-91.6425
Louisiana	30	31.2328	-91.6603
Louisiana	31	31.1917	-91.5848
Louisiana	32	31.1047	-91.6287
Louisiana	33	31.0318	-91.5614
Louisiana	34	30.9988	-91.6397
Louisiana	35	31.0012	-89.7336
Louisiana	36	30.6686	-89.8517
Louisiana	37	30.5386	-89.7858
Louisiana	38	30.3148	-89.6347
Louisiana	39	30.1807	-89.5688
Louisiana	40	30.1582	-89.496
Louisiana	41	30.214	-89.1843
Louisiana	42	30.1463	-89.0373
Louisiana	43	30.0905	-88.8354
Louisiana	44	29.8383	-88.7421
Louisiana	45	29.5758	-88.8712
Louisiana	46	29.1833	-88.9371
Louisiana	47	28.9649	-89.0359
Louisiana	48	28.8832	-89.2282
Louisiana	49	28.9048	-89.4754
Louisiana	50	29.121	-89.7418
Louisiana	51	28.9529	-90.1126
Louisiana	52	28.912	-90.6619
Louisiana	53	28.9553	-91.0355
Louisiana	54	29.121	-91.3211
Louisiana	55	29.2864	-91.9061
Louisiana	56	29.436	-92.7452
Louisiana	57	29.6009	-93.8177
Louisiana	58	29.6749	-93.8631
Louisiana	59	29.737	-93.8933
Louisiana	60	29.793	-93.9304
Louisiana	61	29.8216	-93.9276
Louisiana	62	29.8883	-93.837
Louisiana	63	29.9811	-93.7985
Louisiana	64	30.0144	-93.7601
Louisiana	65	30.0691	-93.7106
Louisiana	66	30.0929	-93.7354
Louisiana	67	30.1166	-93.6996
Louisiana	68	30.1997	-93.7271
Louisiana	69	30.2899	-93.7106
Louisiana	70	30.335	-93.7656
Louisiana	71	30.3871	-93.7601
Louisiana	72	30.4416	-93.6914
Louisiana	73	30.5102	-93.7106
Louisiana	74	30.5433	-93.7463
Louisiana	75	30.5954	-93.7106
Louisiana	76	30.5906	-93.6914
Louisiana	77	30.6545	-93.6859
Louisiana	78	30.6781	-93.6365
Louisiana	79	30.7513	-93.62
Louisiana	80	30.789	-93.5925
Louisiana	81	30.815	-93.5513
Louisiana	82	30.8645	-93.5623
Louisiana	83	30.8881	-93.5788
Louisiana	84	30.9187	-93.5541
Louisiana	85	30.9423	-93.5294
Louisiana	86	31.0082	-93.576
Louisiana	87	31.0318	-93.5101
Louisiana	88	31.0906	-93.5596
Louisiana	89	31.1211	-93.5321
Louisiana	90	31.1799	-93.5349
Louisiana	91	31.1658	-93.5953
Louisiana	92	31.2292	-93.6282
Louisiana	93	31.2668	-93.6118
Louisiana	94	31.3044	-93.6859
Louisiana	95	31.3888	-93.6694
Louisiana	96	31.424	-93.7051
Louisiana	97	31.4427	-93.6859
Louisiana	98	31.4755	-93.7573
Louisiana	99	31.5083	-93.7189
Louisiana	100	31.5411	-93.804
Louisiana	101	31.6113	-93.8425
Louisiana	102	31.6581	-93.8205
Louisiana	103	31.7071	-93.7985
Louisiana	104	31.8029	-93.848
Louisiana	105	31.8892	-93.9029
Louisiana	106	31.9149	-93.9606
Louisiana	107	32.0081	-94.043
Louisiana	108	32.7041	-94.043
Louisiana	109	33.0225	-94.043
Massachusetts	1	42.0003	-72.7789
Massachusetts	2	42.033	-72.7405
Massachusetts	3	42.033	-72.3779
Massachusetts	4	42.0228	-71.7984
Massachusetts	5	42.0085	-71.8011
Massachusetts	6	42.0197	-71.385
Massachusetts	7	41.8961	-71.3837
Massachusetts	8	41.8982	-71.3411
Massachusetts	9	41.8358	-71.337
Massachusetts	10	41.8245	-71.3493
Massachusetts	11	41.7816	-71.3342
Massachusetts	12	41.7529	-71.2628
Massachusetts	13	41.6719	-71.1914
Massachusetts	14	41.6616	-71.1351
Massachusetts	15	41.6124	-71.1433
Massachusetts	16	41.5939	-71.131
Massachusetts	17	41.4973	-71.1214
Massachusetts	18	41.3149	-71.0266
Massachusetts	19	41.159	-70.8316
Massachusetts	20	41.1662	-69.9225
Massachusetts	21	41.3201	-69.7948
Massachusetts	22	41.8133	-69.7398
Massachusetts	23	42.1939	-70.0337
Massachusetts	24	42.2173	-70.5144
Massachusetts	25	42.4133	-70.6984
Massachusetts	26	42.642	-70.3647
Massachusetts	27	42.8286	-70.4759
Massachusetts	28	42.876	-70.6133
Massachusetts	29	42.8619	-70.844
Massachusetts	30	42.889	-70.9154
Massachusetts	31	42.8075	-71.0651
Massachusetts	32	42.8226	-71.1337
Massachusetts	33	42.7873	-71.1859
Massachusetts	34	42.7369	-71.1832
Massachusetts	35	42.747	-71.2189
Massachusetts	36	42.74	-71.256
Massachusetts	37	42.6986	-71.2985
Massachusetts	38	42.7127	-71.9151
Massachusetts	39	42.7309	-72.5441
Massachusetts	40	42.745	-73.2541
Massachusetts	41	42.746	-73.2664
Massachusetts	42	42.546	-73.3406
Massachusetts	43	42.2671	-73.4436
Massachusetts	44	42.1349	-73.4917
Massachusetts	45	42.088	-73.5081
Massachusetts	46	42.0483	-73.4985
Massachusetts	47	42.0452	-73.1841
Massachusetts	48	42.0371	-72.8146
Massachusetts	49	41.9962	-72.816
Massachusetts	50	42.0024	-72.7803
Maryland	1	39.722	-79.4778
Maryland	2	39.722	-78.36
Maryland	3	39.722	-75.7878
Maryland	4	39.5655	-75.7809
Maryland	5	39.3152	-75.7617
Maryland	6	38.9498	-75.7329
Maryland	7	38.4611	-75.6944
Maryland	8	38.4482	-74.8581
Maryland	9	38.02	-74.9721
Maryland	10	38.0275	-75.2316
Maryland	11	37.9962	-75.6079
Maryland	12	37.9951	-75.623
Maryland	13	37.9464	-75.6436
Maryland	14	37.9529	-75.7288
Maryland	15	37.9117	-75.8084
Maryland	16	37.9095	-75.9512
Maryland	17	37.9464	-75.943
Maryland	18	37.9529	-76.0584
Maryland	19	37.8889	-76.2396
Maryland	20	37.9474	-76.3454
Maryland	21	37.9669	-76.4154
Maryland	22	38.0146	-76.4703
Maryland	23	38.0275	-76.517
Maryland	24	38.0751	-76.5363
Maryland	25	38.1464	-76.6063
Maryland	26	38.1616	-76.6928
Maryland	27	38.167	-76.7601
Maryland	28	38.1637	-76.8494
Maryland	29	38.208	-76.9482
Maryland	30	38.2748	-76.9908
Maryland	31	38.3093	-77.0306
Maryland	32	38.3761	-77.0114
Maryland	33	38.4009	-77.043
Maryland	34	38.3697	-77.0897
Maryland	35	38.3697	-77.1432
Maryland	36	38.332	-77.2627
Maryland	37	38.4525	-77.3135
Maryland	38	38.5514	-77.2737
Maryland	39	38.5954	-77.249
Maryland	40	38.6373	-77.1281
Maryland	41	38.6737	-77.1378
Maryland	42	38.7112	-77.076
Maryland	43	38.7187	-77.0361
Maryland	44	38.7766	-77.0416
Maryland	45	38.8451	-77.032
Maryland	46	38.9025	-77.0708
Maryland	47	38.957	-77.1395
Maryland	48	38.9773	-77.2335
Maryland	49	39.024	-77.2462
Maryland	50	39.0634	-77.3431
Maryland	51	39.0717	-77.4351
Maryland	52	39.0792	-77.4636
Maryland	53	39.1218	-77.5202
Maryland	54	39.1804	-77.5092
Maryland	55	39.2269	-77.4577
Maryland	56	39.3051	-77.5666
Maryland	57	39.3067	-77.6321
Maryland	58	39.3202	-77.7159
Maryland	59	39.3383	-77.7626
Maryland	60	39.381	-77.7544
Maryland	61	39.4288	-77.7602
Maryland	62	39.4367	-77.8038
Maryland	63	39.4606	-77.7997
Maryland	64	39.5019	-77.7859
Maryland	65	39.5062	-77.8436
Maryland	66	39.521	-77.8217
Maryland	67	39.5337	-77.8354
Maryland	68	39.5231	-77.8656
Maryland	69	39.5591	-77.8848
Maryland	70	39.6015	-77.8821
Maryland	71	39.6078	-77.9974
Maryland	72	39.6247	-78.0222
Maryland	73	39.6924	-78.143
Maryland	74	39.6945	-78.1924
Maryland	75	39.6839	-78.2062
Maryland	76	39.6839	-78.2419
Maryland	77	39.6586	-78.2281
Maryland	78	39.6226	-78.2776
Maryland	79	39.6438	-78.3517
Maryland	80	39.612	-78.3765
Maryland	81	39.6036	-78.4067
Maryland	82	39.5824	-78.4177
Maryland	83	39.575	-78.4245
Maryland	84	39.5464	-78.4232
Maryland	85	39.5146	-78.4698
Maryland	86	39.5189	-78.5687
Maryland	87	39.5337	-78.6676
Maryland	88	39.5888	-78.739
Maryland	89	39.6015	-78.772
Maryland	90	39.6184	-78.7363
Maryland	91	39.6438	-78.7775
Maryland	92	39.6036	-78.7912
Maryland	93	39.6036	-78.8187
Maryland	94	39.5549	-78.8571
Maryland	95	39.4913	-78.9203
Maryland	96	39.4426	-78.9725
Maryland	97	39.4834	-79.0542
Maryland	98	39.4738	-79.0604
Maryland	99	39.4553	-79.1043
Maryland	100	39.3853	-79.1936
Maryland	101	39.3449	-79.2705
Maryland	102	39.3014	-79.3282
Maryland	103	39.2535	-79.4044
Maryland	104	39.2073	-79.4696
Maryland	105	39.2051	-79.4861
Maryland	106	39.2546	-79.4861
Maryland	107	39.3444	-79.4854
Maryland	108	39.3454	-79.484
Maryland	109	39.5316	-79.4833
Maryland	110	39.7214	-79.4772
Maine	1	45.3425	-71.0129
Maine	2	45.3328	-70.9525
Maine	3	45.2294	-70.8618
Maine	4	45.3917	-70.8247
Maine	5	45.4274	-70.7808
Maine	6	45.383	-70.638
Maine	7	45.5092	-70.719
Maine	8	45.6544	-70.5721
Maine	9	45.7292	-70.3894
Maine	10	45.7924	-70.4169
Maine	11	45.9368	-70.2493
Maine	12	45.9597	-70.3098
Maine	13	46.0923	-70.2946
Maine	14	46.0989	-70.2589
Maine	15	46.1342	-70.2466
Maine	16	46.1903	-70.2905
Maine	17	46.271	-70.2466
Maine	18	46.327	-70.204
Maine	19	46.4151	-70.0571
Maine	20	46.6956	-69.9994
Maine	21	47.455	-69.2303
Maine	22	47.4132	-69.0381
Maine	23	47.2578	-69.0504
Maine	24	47.1748	-68.8843
Maine	25	47.2643	-68.6206
Maine	26	47.3546	-68.335
Maine	27	47.3165	-68.1564
Maine	28	47.1038	-67.8804
Maine	29	47.0664	-67.7898
Maine	30	45.9359	-67.7802
Maine	31	45.9177	-67.7527
Maine	32	45.7599	-67.809
Maine	33	45.6208	-67.6524
Maine	34	45.5987	-67.4533
Maine	35	45.5044	-67.4176
Maine	36	45.4823	-67.5014
Maine	37	45.3714	-67.4231
Maine	38	45.2768	-67.4863
Maine	39	45.1297	-67.3434
Maine	40	45.183	-67.2487
Maine	41	45.123	-67.1223
Maine	42	44.8315	-66.9672
Maine	43	44.7409	-66.8628
Maine	44	44.4945	-67.3105
Maine	45	44.3268	-67.9051
Maine	46	43.8702	-68.6673
Maine	47	43.7274	-68.8431
Maine	48	43.6639	-69.7137
Maine	49	43.5625	-70.0818
Maine	50	42.9182	-70.5569
Maine	51	43.0649	-70.7108
Maine	52	43.1391	-70.8302
Maine	53	43.2292	-70.8179
Maine	54	43.3631	-70.9799
Maine	55	43.5675	-70.9717
Maine	56	45.3029	-71.0829
Michigan	1	48.3033	-88.3713
Michigan	2	48.0101	-87.605
Michigan	3	46.8902	-84.8584
Michigan	4	46.6362	-84.765
Michigan	5	46.4606	-84.5563
Michigan	6	46.4525	-84.478
Michigan	7	46.4894	-84.445
Michigan	8	46.5008	-84.4203
Michigan	9	46.4989	-84.3956
Michigan	10	46.5093	-84.375
Michigan	11	46.5069	-84.3386
Michigan	12	46.4927	-84.2905
Michigan	13	46.4951	-84.2651
Michigan	14	46.5343	-84.2253
Michigan	15	46.5404	-84.1951
Michigan	16	46.5272	-84.1779
Michigan	17	46.5348	-84.1347
Michigan	18	46.5041	-84.1113
Michigan	19	46.4189	-84.1457
Michigan	20	46.372	-84.1395
Michigan	21	46.3218	-84.1058
Michigan	22	46.3147	-84.1203
Michigan	23	46.2672	-84.1148
Michigan	24	46.2563	-84.0969
Michigan	25	46.2411	-84.1093
Michigan	26	46.2098	-84.0859
Michigan	27	46.1879	-84.0777
Michigan	28	46.1508	-84.0097
Michigan	29	46.118	-84.007
Michigan	30	46.1018	-83.9761
Michigan	31	46.057	-83.9555
Michigan	32	46.0604	-83.904
Michigan	33	46.1185	-83.8264
Michigan	34	46.1028	-83.7598
Michigan	35	46.1218	-83.6547
Michigan	36	46.1056	-83.5723
Michigan	37	45.9993	-83.4343
Michigan	38	45.8211	-83.5977
Michigan	39	45.3396	-82.5197
Michigan	40	43.5918	-82.1221
Michigan	41	43.0112	-82.4119
Michigan	42	42.9956	-82.4249
Michigan	43	42.9579	-82.4236
Michigan	44	42.9021	-82.4648
Michigan	45	42.8543	-82.4689
Michigan	46	42.81	-82.4826
Michigan	47	42.7863	-82.4723
Michigan	48	42.7339	-82.4847
Michigan	49	42.6855	-82.5032
Michigan	50	42.638	-82.5108
Michigan	51	42.6036	-82.5307
Michigan	52	42.5672	-82.5774
Michigan	53	42.549	-82.5993
Michigan	54	42.5521	-82.6501
Michigan	55	42.5354	-82.668
Michigan	56	42.4746	-82.7257
Michigan	57	42.4726	-82.725
Michigan	58	42.3738	-82.828
Michigan	59	42.3469	-82.944
Michigan	60	42.3382	-82.955
Michigan	61	42.3098	-83.0779
Michigan	62	42.2392	-83.1294
Michigan	63	42.1741	-83.1342
Michigan	64	42.1267	-83.1212
Michigan	65	42.0411	-83.1493
Michigan	66	41.96	-83.1116
Michigan	67	41.7344	-83.4164
Michigan	68	41.7211	-83.8724
Michigan	69	41.7057	-84.3736
Michigan	70	41.6965	-84.8062
Michigan	71	41.7611	-84.8076
Michigan	72	41.7621	-87.2067
Michigan	73	42.4934	-87.0241
Michigan	74	43.3771	-87.1477
Michigan	75	43.7056	-87.1216
Michigan	76	43.9958	-87.0474
Michigan	77	44.1674	-86.9939
Michigan	78	44.472	-86.8662
Michigan	79	44.8841	-86.6849
Michigan	80	45.0813	-86.5009
Michigan	81	45.2353	-86.2495
Michigan	82	45.4438	-86.7563
Michigan	83	45.4438	-87.0996
Michigan	84	45.3772	-87.1518
Michigan	85	45.3502	-87.171
Michigan	86	45.2401	-87.3166
Michigan	87	45.2024	-87.4059
Michigan	88	45.0774	-87.4416
Michigan	89	45.091	-87.5912
Michigan	90	45.1036	-87.6407
Michigan	91	45.2207	-87.697
Michigan	92	45.3367	-87.6476
Michigan	93	45.3878	-87.6984
Michigan	94	45.3425	-87.8494
Michigan	95	45.5025	-87.7959
Michigan	96	45.6726	-87.789
Michigan	97	45.757	-87.9318
Michigan	98	45.7953	-87.9922
Michigan	99	45.8058	-88.1186
Michigan	100	45.8585	-88.087
Michigan	101	45.9531	-88.1955
Michigan	102	45.9722	-88.3438
Michigan	103	45.9836	-88.3891
Michigan	104	46.0113	-88.5457
Michigan	105	45.997	-88.7022
Michigan	106	46.0227	-88.8135
Michigan	107	46.0418	-88.8547
Michigan	108	46.1408	-89.0936
Michigan	109	46.3384	-90.1222
Michigan	110	46.5692	-90.4175
Michigan	111	46.9034	-90.2019
Michigan	112	47.2913	-89.9547
Michigan	113	48.0129	-89.4946
Michigan	114	47.9743	-89.3381
Michigan	115	48.2448	-88.6761
Michigan	116	48.3042	-88.3726
Minnesota	1	43.5008	-96.4517
Minnesota	2	43.5017	-91.2195
Minnesota	3	43.8226	-91.3101
Minnesota	4	43.9651	-91.4914
Minnesota	5	44.1113	-91.7084
Minnesota	6	44.2806	-91.8951
Minnesota	7	44.371	-91.9556
Minnesota	8	44.4357	-92.2083
Minnesota	9	44.5513	-92.336
Minnesota	10	44.6501	-92.6367
Minnesota	11	44.7877	-92.7658
Minnesota	12	45.3135	-92.7081
Minnesota	13	45.4505	-92.6532
Minnesota	14	45.6083	-92.8482
Minnesota	15	45.8307	-92.7356
Minnesota	16	45.976	-92.5159
Minnesota	17	46.0151	-92.3566
Minnesota	18	46.0789	-92.2934
Minnesota	19	46.5957	-92.2879
Minnesota	20	47.3072	-90.6564
Minnesota	21	47.2885	-89.9615
Minnesota	22	48.012	-89.4919
Minnesota	23	48.0193	-89.7583
Minnesota	24	48.0285	-89.9931
Minnesota	25	48.0827	-90.0261
Minnesota	26	48.1074	-90.1758
Minnesota	27	48.0955	-90.3502
Minnesota	28	48.1074	-90.4834
Minnesota	29	48.1175	-90.5644
Minnesota	30	48.0928	-90.7471
Minnesota	31	48.1588	-90.7759
Minnesota	32	48.2402	-90.8405
Minnesota	33	48.2174	-90.9792
Minnesota	34	48.0726	-91.3252
Minnesota	35	48.0505	-91.5738
Minnesota	36	48.1166	-91.707
Minnesota	37	48.1963	-91.7166
Minnesota	38	48.2494	-91.9844
Minnesota	39	48.3188	-92.0078
Minnesota	40	48.3544	-92.0531
Minnesota	41	48.3599	-92.1561
Minnesota	42	48.3307	-92.2975
Minnesota	43	48.2475	-92.2742
Minnesota	44	48.2228	-92.3717
Minnesota	45	48.3854	-92.4609
Minnesota	46	48.4474	-92.5104
Minnesota	47	48.4611	-92.7122
Minnesota	48	48.4984	-92.634
Minnesota	49	48.5403	-92.6395
Minnesota	50	48.6393	-93.2066
Minnesota	51	48.5884	-93.4648
Minnesota	52	48.5439	-93.4621
Minnesota	53	48.5166	-93.8013
Minnesota	54	48.6284	-93.8356
Minnesota	55	48.6547	-94.2531
Minnesota	56	48.7046	-94.2792
Minnesota	57	48.6982	-94.4467
Minnesota	58	48.7861	-94.6925
Minnesota	59	48.8756	-94.6788
Minnesota	60	49.0955	-94.7488
Minnesota	61	49.1889	-94.7955
Minnesota	62	49.3189	-94.8175
Minnesota	63	49.3815	-94.9631
Minnesota	64	49.3538	-95.04
Minnesota	65	49.3681	-95.1196
Minnesota	66	49.3877	-95.1553
Minnesota	67	48.9991	-95.1553
Minnesota	68	49	-97.2304
Minnesota	69	48.8647	-97.1851
Minnesota	70	48.7806	-97.1576
Minnesota	71	48.6683	-97.104
Minnesota	72	48.5539	-97.1645
Minnesota	73	48.2832	-97.1411
Minnesota	74	48.1578	-97.1397
Minnesota	75	47.9633	-97.0587
Minnesota	76	47.7098	-96.9434
Minnesota	77	47.5821	-96.8582
Minnesota	78	47.2345	-96.8335
Minnesota	79	46.6702	-96.8005
Minnesota	80	46.5135	-96.7126
Minnesota	81	46.2786	-96.6028
Minnesota	82	46.0189	-96.5767
Minnesota	83	45.8173	-96.5891
Minnesota	84	45.6169	-96.8486
Minnesota	85	45.4601	-96.7456
Minnesota	86	45.3676	-96.5918
Minnesota	87	45.2961	-96.4558
Minnesota	88	43.5008	-96.4531
